id,yield
16932,6818.5444
16933,6759.42
16934,4488.609
16935,5470.992
16936,5812.516
16937,5766.8936
16938,5411.6377
16939,7143.5366
16940,7206.441
16941,3827.376
16942,5440.0146
16943,6202.685
16944,5117.1504
16945,5797.4673
16946,5579.304
16947,6701.2324
16948,6947.6455
16949,6169.396
16950,3812.8176
16951,7410.6895
16952,6692.8945
16953,4659.3267
16954,5233.597
16955,5861.112
16956,5763.2637
16957,7030.8403
16958,6311.8833
16959,7167.2676
16960,5660.3613
16961,7299.836
16962,7023.2593
16963,6840.439
16964,3482.0303
16965,6150.1284
16966,5088.084
16967,7011.571
16968,6423.4707
16969,6262.778
16970,5597.4106
16971,7335.4683
16972,5762.319
16973,5715.7764
16974,5428.4414
16975,7495.297
16976,7335.889
16977,6944.997
16978,6119.844
16979,4780.351
16980,6640.643
16981,7714.2505
16982,7212.7925
16983,6502.381
16984,6091.698
16985,8043.0063
16986,5328.6406
16987,7048.4355
16988,4027.9937
16989,5857.5923
16990,6300.568
16991,4082.0342
16992,4362.1685
16993,5424.3706
16994,6218.817
16995,4096.588
16996,6830.189
16997,5704.303
16998,4538.356
16999,7436.0522
17000,6348.3696
17001,6254.6807
17002,7799.8257
17003,6927.677
17004,5044.408
17005,7026.555
17006,5460.6284
17007,3502.6934
17008,4340.4727
17009,5715.417
17010,7656.644
17011,5704.998
17012,7765.059
17013,3780.6187
17014,5609.492
17015,7387.652
17016,6458.531
17017,7294.405
17018,6339.6133
17019,6572.8906
17020,7212.013
17021,7053.0225
17022,6416.643
17023,5860.6455
17024,7063.3647
17025,5664.5913
17026,4525.1567
17027,5490.964
17028,5580.5815
17029,6682.4404
17030,7522.6436
17031,4925.4385
17032,6144.0073
17033,7530.0767
17034,5633.193
17035,7328.9614
17036,3245.8708
17037,7196.27
17038,6042.112
17039,4137.7827
17040,6187.1626
17041,6703.336
17042,6514.051
17043,7000.567
17044,6481.571
17045,6375.8994
17046,4721.4
17047,5058.801
17048,6457.4
17049,6861.4795
17050,5648.042
17051,6896.7017
17052,6606.9434
17053,7997.858
17054,5410.207
17055,7313.523
17056,5942.5864
17057,5774.1167
17058,4041.5295
17059,5669.046
17060,7816.169
17061,4944.246
17062,5480.418
17063,7420.7446
17064,7259.051
17065,6879.9746
17066,5579.1743
17067,6557.1255
17068,7173.953
17069,5467.5537
17070,4643.7397
17071,8236.138
17072,7264.8735
17073,6306.6484
17074,7366.5806
17075,6894.694
17076,6586.4478
17077,6583.1
17078,6253.9917
17079,5758.369
17080,5414.2666
17081,5532.6616
17082,3339.3503
17083,5744.735
17084,5747.659
17085,6448.1816
17086,6556.281
17087,5760.5503
17088,5835.307
17089,7328.9146
17090,4264.518
17091,6057.252
17092,6494.073
17093,7271.497
17094,7896.1006
17095,6324.883
17096,7180.7437
17097,4174.203
17098,6937.2373
17099,5347.736
17100,7960.77
17101,4602.495
17102,6458.922
17103,6498.0786
17104,4176.1025
17105,7097.015
17106,7207.506
17107,7508.6846
17108,4902.4175
17109,6115.682
17110,8116.2183
17111,4158.71
17112,7690.812
17113,6797.821
17114,4540.437
17115,5694.683
17116,5386.3506
17117,5341.359
17118,6531.949
17119,4292.1235
17120,5243.386
17121,5524.526
17122,5582.1006
17123,7205.9556
17124,5366.045
17125,5766.4526
17126,7006.2896
17127,6322.569
17128,3289.2073
17129,5025.58
17130,7729.561
17131,7475.3657
17132,6881.8896
17133,6001.2144
17134,7644.392
17135,5730.837
17136,4065.2412
17137,5116.6064
17138,7202.0215
17139,7396.75
17140,6121.482
17141,5757.3193
17142,8118.156
17143,6390.854
17144,6832.5327
17145,5611.0615
17146,5748.3354
17147,6317.467
17148,5402.752
17149,7224.6953
17150,6697.8677
17151,7035.1826
17152,3140.6025
17153,7501.668
17154,4211.437
17155,7037.299
17156,6523.3335
17157,5788.9375
17158,7203.5635
17159,6879.1196
17160,5514.0776
17161,6207.3086
17162,5534.5435
17163,5945.232
17164,3956.9365
17165,5774.263
17166,6480.247
17167,5800.145
17168,7623.467
17169,7526.1567
17170,5130.3667
17171,6363.4897
17172,8051.244
17173,7237.0117
17174,4583.0903
17175,6146.387
17176,7463.842
17177,5340.1553
17178,6731.824
17179,6414.6196
17180,5550.1035
17181,6899.918
17182,6276.931
17183,3774.6277
17184,3378.794
17185,7077.763
17186,5514.447
17187,7487.508
17188,5255.7563
17189,4945.3115
17190,7338.227
17191,7215.079
17192,3251.2598
17193,7096.8555
17194,5587.836
17195,5610.198
17196,5320.2397
17197,6147.651
17198,5513.5186
17199,7313.7646
17200,5778.0044
17201,3302.441
17202,4812.573
17203,6541.028
17204,6419.647
17205,4313.776
17206,7219.1973
17207,5190.282
17208,4276.2393
17209,4584.888
17210,5011.9937
17211,6049.9077
17212,5823.0923
17213,6810.8794
17214,4268.172
17215,5539.9404
17216,7494.6167
17217,6316.8315
17218,8110.024
17219,4315.1396
17220,4685.176
17221,4501.3926
17222,6370.8115
17223,7308.61
17224,6928.581
17225,4632.379
17226,6802.0503
17227,7674.998
17228,4617.708
17229,7213.7656
17230,4792.5854
17231,6161.2715
17232,4220.767
17233,8182.788
17234,7225.4097
17235,7436.6587
17236,7001.812
17237,5709.045
17238,6266.025
17239,6485.141
17240,7517.6636
17241,5260.065
17242,6779.9316
17243,3202.875
17244,5630.446
17245,7628.5254
17246,5656.577
17247,6896.756
17248,5626.3354
17249,7394.6895
17250,3335.4126
17251,6244.0723
17252,6492.6265
17253,4584.6475
17254,5647.2427
17255,6317.897
17256,6196.126
17257,4673.9805
17258,6547.7803
17259,6102.5737
17260,6098.7812
17261,7693.589
17262,5534.8335
17263,4413.371
17264,5430.3477
17265,5617.0786
17266,3542.3945
17267,4117.491
17268,5519.287
17269,7417.6216
17270,6993.798
17271,3836.9521
17272,7808.673
17273,4658.2437
17274,6766.1772
17275,5515.2646
17276,4669.956
17277,6760.68
17278,5830.585
17279,3633.3984
17280,3909.7178
17281,5935.9023
17282,7407.5815
17283,4189.138
17284,6997.908
17285,7057.0493
17286,4424.888
17287,8205.693
17288,6823.353
17289,7038.734
17290,7286.1074
17291,6100.145
17292,6300.033
17293,5977.485
17294,5577.85
17295,4158.9023
17296,7424.3086
17297,7626.6196
17298,7561.1665
17299,7258.1016
17300,7489.4663
17301,7387.678
17302,5862.969
17303,7342.986
17304,4769.7656
17305,7769.3887
17306,6616.7744
17307,6637.5366
17308,7208.323
17309,4371.5977
17310,4803.591
17311,6915.162
17312,6221.7676
17313,5707.5684
17314,6897.226
17315,6004.7485
17316,3636.131
17317,8240.42
17318,6112.881
17319,5729.807
17320,5590.517
17321,5665.396
17322,5608.4033
17323,7375.7183
17324,6620.7017
17325,3334.135
17326,6174.4946
17327,7139.5674
17328,5442.106
17329,4448.9053
17330,3798.3027
17331,6384.414
17332,4295.46
17333,5461.096
17334,3857.939
17335,6529.1396
17336,6810.768
17337,8061.4897
17338,5445.6924
17339,7463.187
17340,5687.875
17341,5224.827
17342,7483.1616
17343,5551.4077
17344,5516.6787
17345,6395.1064
17346,2476.2712
17347,4291.454
17348,4689.505
17349,4930.2227
17350,4471.774
17351,4727.3037
17352,6997.4453
17353,6233.812
17354,8105.157
17355,4303.556
17356,5934.686
17357,6524.0938
17358,6988.5093
17359,7233.4155
17360,2662.0557
17361,3885.5098
17362,6200.5713
17363,7553.635
17364,6859.104
17365,5643.595
17366,5895.081
17367,7303.723
17368,6777.506
17369,5712.6533
17370,5311.727
17371,6662.41
17372,3735.0369
17373,6877.5283
17374,4674.208
17375,7573.584
17376,6473.15
17377,6444.136
17378,5633.113
17379,5398.6143
17380,6634.72
17381,6554.308
17382,5511.881
17383,4273.775
17384,5564.62
17385,8093.05
17386,6421.776
17387,4366.022
17388,5652.121
17389,4255.9224
17390,3910.4646
17391,7217.9404
17392,3795.8538
17393,6647.621
17394,4527.0977
17395,7445.6113
17396,5349.3677
17397,5691.443
17398,3533.3013
17399,5488.9673
17400,7111.714
17401,6432.2363
17402,7405.0674
17403,4621.478
17404,6875.118
17405,5850.6284
17406,5562.5405
17407,7315.286
17408,5642.985
17409,7282.136
17410,6248.8296
17411,4538.701
17412,3876.5393
17413,7723.6885
17414,7177.8564
17415,2515.7285
17416,6372.4575
17417,6221.2246
17418,3963.332
17419,6155.4136
17420,7322.9834
17421,7103.4478
17422,5525.4077
17423,5599.4595
17424,6939.9155
17425,6839.102
17426,4362.318
17427,5687.669
17428,7314.7983
17429,7997.378
17430,5913.1523
17431,5337.324
17432,5857.237
17433,6972.2007
17434,6422.964
17435,4406.475
17436,7028.547
17437,3669.2659
17438,4512.822
17439,4231.4805
17440,6688.6655
17441,6177.6157
17442,6389.8364
17443,4560.8286
17444,6356.3135
17445,8197.969
17446,5510.0337
17447,6480.4595
17448,5546.226
17449,6467.7
17450,7387.6943
17451,6461.234
17452,5448.6797
17453,6710.845
17454,8231.358
17455,7479.6724
17456,6546.3345
17457,6454.3574
17458,5917.0713
17459,4042.767
17460,5782.151
17461,7160.683
17462,5566.275
17463,7018.5635
17464,5519.9326
17465,3890.6973
17466,6622.9126
17467,6987.3457
17468,5697.1504
17469,5722.465
17470,8036.3433
17471,5012.2725
17472,3421.9387
17473,5414.381
17474,7546.4277
17475,5644.731
17476,6381.924
17477,7210.795
17478,6119.273
17479,3409.126
17480,8113.6323
17481,5772.713
17482,5624.7583
17483,7292.7363
17484,6764.795
17485,6460.827
17486,6579.399
17487,6812.1724
17488,4919.1294
17489,5396.6255
17490,6554.9487
17491,6753.0376
17492,6365.8975
17493,4785.898
17494,6511.6533
17495,6105.334
17496,6762.8813
17497,5507.952
17498,7726.039
17499,6766.4287
17500,7194.8066
17501,5420.9824
17502,6320.2236
17503,6551.458
17504,8695.087
17505,5787.412
17506,6267.3604
17507,4135.1733
17508,7003.0645
17509,3220.7075
17510,4276.3076
17511,6985.7944
17512,5615.728
17513,4734.769
17514,4731.476
17515,3701.4893
17516,5840.239
17517,3629.2485
17518,6840.519
17519,6417.6836
17520,4371.0923
17521,4653.0205
17522,7370.633
17523,6285.4795
17524,5264.1577
17525,6890.204
17526,6249.028
17527,6399.5283
17528,7134.7593
17529,6502.4526
17530,4217.026
17531,6384.657
17532,6279.8145
17533,6152.2075
17534,6277.954
17535,6147.901
17536,6079.7095
17537,4432.703
17538,8190.6035
17539,4552.908
17540,6388.527
17541,5851.682
17542,3908.936
17543,5531.577
17544,6250.7017
17545,6360.7354
17546,6930.796
17547,5484.1367
17548,6011.12
17549,5959.315
17550,3635.9417
17551,4811.319
17552,6204.8184
17553,8702.805
17554,6194.0815
17555,5370.499
17556,3758.9912
17557,6465.611
17558,6380.4937
17559,5716.5283
17560,4358.7427
17561,4418.0615
17562,5605.1895
17563,6395.7456
17564,5200.861
17565,8099.5723
17566,5609.425
17567,5965.4087
17568,6244.961
17569,8079.126
17570,5431.661
17571,5174.764
17572,4870.3774
17573,6291.969
17574,6284.3477
17575,5587.3823
17576,4301.6562
17577,5853.5586
17578,6269.82
17579,5619.7637
17580,6261.663
17581,5477.105
17582,7004.9663
17583,4324.327
17584,6162.9243
17585,7208.8135
17586,6370.8936
17587,7374.8535
17588,5047.4834
17589,8310.069
17590,5857.1475
17591,5523.513
17592,7965.538
17593,8147.154
17594,3425.314
17595,4874.6646
17596,7105.4854
17597,8245.509
17598,6775.8125
17599,7068.442
17600,5503.479
17601,3749.814
17602,7237.172
17603,5772.701
17604,5782.66
17605,4336.1646
17606,5741.686
17607,6345.2266
17608,6400.2104
17609,4836.8413
17610,5297.377
17611,5935.981
17612,6652.4365
17613,7593.641
17614,7164.3413
17615,6905.502
17616,4414.0576
17617,7150.8564
17618,4826.1157
17619,6922.3184
17620,7564.404
17621,3534.4998
17622,6951.124
17623,6487.7524
17624,5042.859
17625,6724.988
17626,5491.8203
17627,6185.182
17628,6370.177
17629,5578.556
17630,6446.1665
17631,6214.5234
17632,6321.1113
17633,5561.0635
17634,6461.0396
17635,5489.972
17636,5387.0483
17637,6917.8135
17638,5380.6875
17639,5180.11
17640,4112.282
17641,7258.157
17642,5544.357
17643,6479.5312
17644,7746.1074
17645,6203.913
17646,7587.0947
17647,7303.205
17648,6442.087
17649,4245.1865
17650,4903.7964
17651,5887.3833
17652,3146.1123
17653,7101.561
17654,8176.463
17655,6845.552
17656,6705.597
17657,4232.874
17658,5154.516
17659,5621.5283
17660,6947.127
17661,7121.058
17662,5688.705
17663,3621.9368
17664,2434.5037
17665,4041.2114
17666,5947.1016
17667,5262.21
17668,7441.544
17669,5862.3765
17670,3206.803
17671,5119.948
17672,5291.7485
17673,7228.67
17674,5694.16
17675,4372.808
17676,7146.48
17677,6538.587
17678,7622.2554
17679,5857.625
17680,6501.2163
17681,4351.3843
17682,4483.4834
17683,5654.8643
17684,6289.237
17685,7087.5874
17686,5376.1304
17687,6409.3774
17688,6834.475
17689,7650.331
17690,7285.2607
17691,3187.0989
17692,5379.2026
17693,4359.257
17694,6200.5713
17695,4652.351
17696,8208.324
17697,7450.435
17698,3185.2092
17699,6361.5938
17700,5100.995
17701,4259.5723
17702,4300.87
17703,7143.2456
17704,5641.9087
17705,4356.7085
17706,6107.8496
17707,6281.4565
17708,4156.1567
17709,6243.5483
17710,4114.0366
17711,6907.2075
17712,6479.547
17713,7248.0894
17714,6274.8765
17715,7123.5693
17716,6994.472
17717,6268.942
17718,6508.5938
17719,7719.116
17720,7221.0054
17721,6109.082
17722,7503.0205
17723,4245.2554
17724,6287.8135
17725,7094.124
17726,6375.1973
17727,6124.8335
17728,6420.3125
17729,6730.498
17730,7586.0303
17731,3869.0125
17732,7658.063
17733,7179.7227
17734,4286.8716
17735,7021.3877
17736,6854.69
17737,6020.774
17738,7588.3267
17739,6553.003
17740,6461.217
17741,6476.032
17742,6946.8955
17743,6568.2954
17744,7348.901
17745,3945.8918
17746,5324.344
17747,5403.6772
17748,5610.7886
17749,3771.6384
17750,7322.757
17751,7057.8223
17752,3878.4226
17753,5467.9414
17754,6968.463
17755,6675.3936
17756,6642.3774
17757,4831.287
17758,7378.242
17759,6610.592
17760,5275.9556
17761,7272.9883
17762,7004.3687
17763,6826.646
17764,3735.8442
17765,7559.98
17766,5782.151
17767,7526.2095
17768,6453.5884
17769,6589.3047
17770,5630.679
17771,6725.9233
17772,6396.208
17773,5443.8706
17774,7087.611
17775,7704.473
17776,5830.206
17777,7283.603
17778,4354.9854
17779,6091.9395
17780,6411.382
17781,7329.7793
17782,7519.5938
17783,7274.643
17784,5828.156
17785,6886.3315
17786,7049.343
17787,5112.039
17788,7618.1504
17789,7038.515
17790,3986.7007
17791,7430.7314
17792,4160.7427
17793,8196.588
17794,5619.694
17795,5736.04
17796,7777.54
17797,6798.313
17798,7459.131
17799,6200.5713
17800,6964.179
17801,4837.7056
17802,7575.617
17803,3795.0088
17804,2585.0125
17805,7049.333
17806,3825.293
17807,6824.0435
17808,5457.985
17809,7086.1963
17810,6415.286
17811,6768.164
17812,5279.7397
17813,5458.5015
17814,5564.1465
17815,4774.1724
17816,7791.267
17817,6537.295
17818,6900.9653
17819,7514.4214
17820,7488.6826
17821,5592.7705
17822,6503.8433
17823,5715.279
17824,7161.231
17825,5832.9556
17826,6243.5483
17827,5295.841
17828,6785.9
17829,5160.358
17830,6532.7627
17831,6147.8525
17832,5653.7075
17833,7258.5996
17834,5086.4575
17835,7011.309
17836,7778.7485
17837,6604.4004
17838,7353.3154
17839,4148.311
17840,6154.9463
17841,6802.1216
17842,5740.1274
17843,6620.433
17844,5831.871
17845,7067.9116
17846,7475.111
17847,5362.4307
17848,4583.2188
17849,5660.622
17850,6444.77
17851,7539.521
17852,7297.9976
17853,7274.564
17854,6133.316
17855,7495.2266
17856,4323.705
17857,7046.2417
17858,4276.223
17859,6761.9746
17860,5406.2886
17861,6554.388
17862,4311.6646
17863,7712.0083
17864,4825.201
17865,7243.7393
17866,5469.7207
17867,7977.341
17868,7710.6777
17869,5333.4023
17870,5489.2446
17871,5383.4805
17872,6357.423
17873,7207.264
17874,3675.9114
17875,2492.5654
17876,6804.723
17877,6000.6934
17878,6554.875
17879,7399.2153
17880,5480.294
17881,5716.2803
17882,7267.8154
17883,7009.5015
17884,6988.206
17885,5949.958
17886,6813.515
17887,8209.033
17888,5854.3022
17889,6459.1313
17890,6875.3535
17891,7066.785
17892,5648.2446
17893,5628.0586
17894,6550.206
17895,7324.5513
17896,6228.7466
17897,4210.5176
17898,6360.4795
17899,4167.1577
17900,6342.4087
17901,7420.835
17902,6892.852
17903,5730.499
17904,4616.819
17905,6316.792
17906,7291.124
17907,4114.3477
17908,7069.984
17909,7296.078
17910,5595.8833
17911,7340.51
17912,5644.7056
17913,5077.297
17914,5801.817
17915,6146.327
17916,6378.3604
17917,6386.3857
17918,5351.0713
17919,3335.661
17920,7558.1333
17921,4257.078
17922,5695.9873
17923,7620.703
17924,7267.46
17925,4060.6106
17926,6539.546
17927,6513.096
17928,5997.844
17929,6562.0063
17930,4274.9263
17931,6839.102
17932,4386.2646
17933,7248.217
17934,7396.207
17935,7433.763
17936,6848.25
17937,6256.046
17938,5946.0903
17939,2505.1843
17940,5562.6196
17941,7333.6187
17942,5466.319
17943,5406.9395
17944,3009.9094
17945,3154.3564
17946,3915.2383
17947,5667.7827
17948,7574.794
17949,7477.5044
17950,5571.4756
17951,8171.9604
17952,5494.4697
17953,6905.502
17954,6622.69
17955,5713.478
17956,7150.589
17957,5370.499
17958,5696.997
17959,5905.4365
17960,6014.2686
17961,4424.123
17962,7074.6
17963,7341.2593
17964,5395.2896
17965,6663.9556
17966,3705.8176
17967,7852.438
17968,6392.261
17969,5489.8125
17970,6738.608
17971,7609.543
17972,6219.465
17973,4041.336
17974,5067.895
17975,3818.4417
17976,6927.9976
17977,7703.915
17978,5468.841
17979,5167.487
17980,4803.054
17981,6475.5283
17982,5713.74
17983,4037.492
17984,7445.7764
17985,7175.5566
17986,6396.1094
17987,6365.4985
17988,5386.6567
17989,5388.895
17990,6048.686
17991,4562.3477
17992,6351.727
17993,5589.234
17994,7322.946
17995,6796.063
17996,4420.746
17997,5781.1274
17998,7195.2715
17999,3826.333
18000,6873.29
18001,4168.8213
18002,3468.7078
18003,6853.0947
18004,3867.627
18005,8193.19
18006,5761.074
18007,3643.0842
18008,4541.6914
18009,7273.741
18010,4159.9194
18011,3465.9717
18012,3696.4714
18013,6979.1953
18014,7325.933
18015,4143.143
18016,6477.631
18017,7748.07
18018,4742.803
18019,4322.3105
18020,5844.6953
18021,3896.482
18022,6306.421
18023,7146.0996
18024,5351.8647
18025,5304.432
18026,5701.916
18027,6807.5557
18028,5197.594
18029,6416.794
18030,7109.8525
18031,7424.983
18032,5554.464
18033,6733.394
18034,5464.359
18035,7048.354
18036,7683.6353
18037,7710.1353
18038,6948.846
18039,6627.605
18040,6532.5664
18041,7169.5806
18042,6217.15
18043,5708.5312
18044,5506.4536
18045,4360.2983
18046,5534.265
18047,3768.561
18048,5480.444
18049,5696.317
18050,4112.5337
18051,6950.498
18052,4881.4043
18053,4782.723
18054,5459.6343
18055,7815.899
18056,6015.768
18057,6295.526
18058,5494.144
18059,6929.2393
18060,3722.9836
18061,6588.1543
18062,5401.2417
18063,6547.4453
18064,7623.3706
18065,7665.918
18066,6996.56
18067,3242.0806
18068,5896.4355
18069,7476.347
18070,5776.456
18071,6716.1284
18072,5824.977
18073,6307.675
18074,4742.106
18075,6452.7534
18076,4253.186
18077,5872.8853
18078,5445.289
18079,7869.6953
18080,6805.9297
18081,4582.7803
18082,7652.455
18083,5054.0977
18084,8063.951
18085,4313.2754
18086,3748.3374
18087,8144.4556
18088,4088.2349
18089,6983.795
18090,4947.5444
18091,6946.1387
18092,7081.116
18093,4835.615
18094,3645.8035
18095,3508.4707
18096,4080.7375
18097,4608.8794
18098,6516.047
18099,7842.216
18100,5327.828
18101,6052.036
18102,6693.64
18103,3479.3418
18104,8001.8154
18105,5534.122
18106,7069.7764
18107,5004.633
18108,6266.698
18109,5344.3545
18110,6571.2207
18111,6856.311
18112,7107.1685
18113,4371.3887
18114,7622.773
18115,4456.7095
18116,7814.991
18117,5376.413
18118,7555.7393
18119,5667.483
18120,5772.171
18121,6579.0864
18122,4585.5967
18123,7308.0347
18124,6212.445
18125,6073.2637
18126,4798.556
18127,4574.5576
18128,6690.131
18129,3696.662
18130,4844.072
18131,7696.3936
18132,7589.324
18133,5511.989
18134,6814.2314
18135,6841.303
18136,7399.867
18137,5558.4346
18138,3555.1848
18139,6538.945
18140,4769.324
18141,6821.5337
18142,7435.3174
18143,4873.1
18144,6644.081
18145,6532.7627
18146,5491.5854
18147,6252.094
18148,5462.5728
18149,6176.9736
18150,7208.7856
18151,4841.8364
18152,6757.1797
18153,6788.891
18154,3796.4568
18155,7627.4253
18156,6921.3447
18157,5016.8564
18158,5615.805
18159,6826.366
18160,7450.067
18161,6734.475
18162,6314.3438
18163,4721.6187
18164,6913.087
18165,3885.6404
18166,4326.688
18167,7298.3223
18168,8077.84
18169,5620.5615
18170,5564.62
18171,7340.265
18172,6179.9756
18173,4205.9634
18174,8009.832
18175,5496.3726
18176,7480.734
18177,7757.099
18178,5949.164
18179,5718.904
18180,8187.695
18181,7322.5273
18182,6935.5103
18183,6225.6064
18184,7507.4272
18185,7017.2725
18186,3608.5554
18187,8003.416
18188,6204.9185
18189,5624.562
18190,3550.6882
18191,6729.9473
18192,6470.3857
18193,4755.209
18194,8103.6274
18195,5582.2583
18196,6318.429
18197,6420.0254
18198,6360.944
18199,7654.239
18200,8260.059
18201,5656.517
18202,5557.2866
18203,8234.441
18204,5227.865
18205,3119.9868
18206,8275.295
18207,6990.8066
18208,7850.7363
18209,6046.189
18210,6290.4204
18211,6010.1914
18212,4432.6133
18213,4657.8667
18214,6657.551
18215,3801.8386
18216,5660.1543
18217,7231.192
18218,6283.1313
18219,5954.882
18220,4074.9717
18221,8108.286
18222,6269.148
18223,4500.6445
18224,7073.1265
18225,5359.0005
18226,6242.2344
18227,4342.0376
18228,5464.493
18229,5698.087
18230,6461.654
18231,6003.1685
18232,4178.2876
18233,7222.2607
18234,7222.7896
18235,5249.3438
18236,7215.957
18237,3621.9631
18238,5471.6797
18239,5726.2583
18240,5625.587
18241,4523.9507
18242,6300.4062
18243,4282.288
18244,5458.004
18245,5040.1377
18246,6680.356
18247,4326.5674
18248,4868.866
18249,4882.3228
18250,7721.4116
18251,6450.037
18252,7095.7344
18253,6994.299
18254,4042.2544
18255,8215.142
18256,6542.8735
18257,7380.694
18258,6557.249
18259,7270.854
18260,7142.855
18261,5370.499
18262,5313.633
18263,6765.962
18264,4950.021
18265,4826.0674
18266,4341.179
18267,6314.405
18268,6970.9126
18269,7898.0317
18270,5569.7354
18271,6181.222
18272,5613.41
18273,6472.289
18274,5628.8594
18275,6604.857
18276,3969.9792
18277,7155.584
18278,7333.718
18279,7211.762
18280,5852.5806
18281,4078.116
18282,8199.253
18283,8044.5234
18284,5562.5405
18285,6906.8486
18286,8353.664
18287,6505.8525
18288,7414.592
18289,7598.171
18290,7593.453
18291,4999.39
18292,8195.583
18293,6575.508
18294,6240.3213
18295,4373.9214
18296,6590.003
18297,6823.918
18298,6817.1274
18299,3825.966
18300,7711.5615
18301,5204.075
18302,5878.829
18303,5434.6396
18304,7073.123
18305,5706.5356
18306,6325.4604
18307,3224.7065
18308,5559.3022
18309,4415.5264
18310,5075.222
18311,7737.8965
18312,5346.4595
18313,6455.4824
18314,6289.291
18315,7505.9746
18316,4156.51
18317,6369.241
18318,8019.1533
18319,4629.6733
18320,7321.178
18321,4942.733
18322,6758.1963
18323,5608.183
18324,7402.6387
18325,5427.7046
18326,6896.3306
18327,7717.1177
18328,8084.5967
18329,4803.2637
18330,5672.0156
18331,3811.6858
18332,7035.6357
18333,5182.053
18334,7178.367
18335,4766.4165
18336,7221.4326
18337,7266.213
18338,5759.7764
18339,3183.0999
18340,5625.98
18341,5834.7876
18342,5971.769
18343,3551.641
18344,6884.2114
18345,4251.945
18346,6318.9233
18347,3948.043
18348,6252.376
18349,6058.7393
18350,7058.1704
18351,7030.802
18352,7664.1978
18353,5974.875
18354,4549.0347
18355,3919.238
18356,5709.9775
18357,5698.5576
18358,5509.479
18359,6725.8735
18360,3772.2493
18361,3703.7917
18362,4291.8345
18363,5644.063
18364,6246.4883
18365,7258.226
18366,5487.078
18367,5665.2544
18368,7252.915
18369,5342.805
18370,5778.6685
18371,5879.4453
18372,8133.1274
18373,7163.303
18374,5453.5083
18375,7013.3584
18376,4449.381
18377,6907.921
18378,5452.9575
18379,7051.109
18380,6224.1865
18381,6524.3535
18382,6454.9814
18383,7079.96
18384,6876.701
18385,5279.4434
18386,5414.466
18387,3790.8723
18388,6684.8813
18389,4777.5864
18390,6196.4824
18391,5895.5576
18392,4958.714
18393,7226.2197
18394,5623.9463
18395,3380.089
18396,4474.5254
18397,3748.4646
18398,4167.0103
18399,6235.717
18400,6734.523
18401,3826.9265
18402,5718.5264
18403,5386.3506
18404,8182.8945
18405,5181.121
18406,7822.0405
18407,6589.7144
18408,6920.2563
18409,5747.951
18410,7347.6934
18411,6446.3135
18412,7261.014
18413,6344.046
18414,7213.642
18415,6832.325
18416,7320.25
18417,4913.863
18418,5629.6987
18419,5855.373
18420,7007.697
18421,6265.611
18422,6835.307
18423,6281.257
18424,4134.755
18425,6738.357
18426,7089.1494
18427,7347.3784
18428,6525.7847
18429,6628.513
18430,6906.6553
18431,5404.257
18432,5372.1704
18433,6834.4785
18434,5546.753
18435,6583.539
18436,6054.5947
18437,5781.6523
18438,5669.1216
18439,5486.791
18440,6290.4204
18441,5405.0894
18442,6566.629
18443,6526.025
18444,6977.2144
18445,4765.7524
18446,4529.867
18447,7244.7515
18448,6410.6724
18449,7459.037
18450,8186.483
18451,7784.5225
18452,6367.6
18453,8227.203
18454,7141.8784
18455,3825.7688
18456,5215.0347
18457,4605.0
18458,7066.6914
18459,6692.8755
18460,7007.8125
18461,7123.4824
18462,3709.8113
18463,7006.471
18464,4159.7725
18465,5608.078
18466,5636.342
18467,4884.2275
18468,5758.823
18469,4087.1006
18470,6441.8135
18471,6493.548
18472,6256.9604
18473,5015.9067
18474,3753.174
18475,4559.1816
18476,5611.8335
18477,4465.509
18478,6347.2925
18479,7371.498
18480,7788.0996
18481,4926.127
18482,5034.5938
18483,6957.468
18484,6486.611
18485,4917.442
18486,6535.206
18487,6275.6694
18488,5103.45
18489,5660.467
18490,7486.8506
18491,5705.489
18492,7267.9165
18493,6876.7095
18494,5747.609
18495,5784.6377
18496,7362.503
18497,6661.953
18498,4275.133
18499,4172.0347
18500,7305.573
18501,7064.03
18502,5814.4624
18503,3763.8652
18504,5701.074
18505,6172.524
18506,5514.754
18507,6207.3853
18508,5466.6353
18509,5382.622
18510,5547.3564
18511,4729.3306
18512,7344.5845
18513,8046.9976
18514,5415.48
18515,6523.1714
18516,3773.4202
18517,7211.7983
18518,7074.612
18519,6662.324
18520,5059.531
18521,8354.145
18522,6811.1455
18523,6762.2437
18524,6854.631
18525,5749.631
18526,5687.97
18527,4010.1882
18528,4454.254
18529,4149.8125
18530,4309.738
18531,5770.6416
18532,7153.976
18533,6979.5874
18534,6458.2046
18535,6564.2812
18536,3387.2551
18537,6159.9897
18538,7173.558
18539,6105.6562
18540,7945.1367
18541,4865.1245
18542,6758.9414
18543,5680.899
18544,7010.5166
18545,5904.5845
18546,6315.854
18547,5666.9194
18548,6278.7734
18549,7774.7207
18550,5674.7188
18551,4695.567
18552,6576.6724
18553,5640.864
18554,6573.4043
18555,8300.762
18556,5965.707
18557,7433.6885
18558,6723.7305
18559,6240.0547
18560,3942.185
18561,6580.642
18562,6062.2744
18563,5715.3794
18564,7370.47
18565,8141.9834
18566,6373.737
18567,7927.123
18568,3455.844
18569,5710.6265
18570,6108.0015
18571,6492.1357
18572,5813.8037
